track 1;
20 "0.3628 0.0541 0.0758 0.0993 0.1485 0.2268 0.1878 0.1028 0.0618 0.0420 0.0324 0.0276 0.0260 0.0254 0.0253 0.3443";
20 "0.3615 0.0507 0.0737 0.1015 0.1483 0.2260 0.1872 0.1024 0.0615 0.0420 0.0324 0.0277 0.0261 0.0254 0.0253 0.3431";
19 "0.3384 0.1990 0.3838 0.1023 0.1487 0.2266 0.1764 0.0971 0.0592 0.0408 0.0321 0.0273 0.0259 0.0253 0.0251 0.3410";
17 "0.3505 0.1632 0.3081 0.1030 0.1488 0.2271 0.1820 0.0999 0.0606 0.0414 0.0322 0.0276 0.0260 0.0254 0.0253 0.3446";
25 "0.3577 0.3548 0.6948 0.1032 0.1493 0.2273 0.1852 0.1013 0.0613 0.0419 0.0321 0.0276 0.0260 0.0254 0.0253 0.3448";
19 "0.3328 0.1970 0.3765 0.1050 0.1491 0.2272 0.1736 0.0957 0.0586 0.0405 0.0320 0.0273 0.0259 0.0253 0.0253 0.3446";
20 "0.3429 0.1784 0.3393 0.1033 0.1470 0.2235 0.1759 0.0971 0.0592 0.0407 0.0319 0.0275 0.0259 0.0253 0.0254 0.3370";
21 "0.0198 0.3434 0.6732 0.0994 0.1424 0.2152 0.0236 0.0247 0.0245 0.0243 0.0241 0.0236 0.0242 0.0244 0.0245 0.3256";
18 "0.0383 0.3046 0.5942 0.1022 0.1474 0.2241 0.0315 0.0284 0.0262 0.0250 0.0244 0.0236 0.0242 0.0244 0.0248 0.3409";
22 "0.0098 0.0662 0.1100 0.1010 0.1458 0.2220 0.0181 0.0222 0.0234 0.0237 0.0239 0.0234 0.0242 0.0244 0.0245 0.3376";
20 "0.0079 0.1375 0.2532 0.1007 0.1470 0.2237 0.0172 0.0219 0.0233 0.0237 0.0238 0.0234 0.0242 0.0244 0.0245 0.3389";
20 "0.0081 0.3426 0.6698 0.1010 0.1463 0.2226 0.0172 0.0217 0.0233 0.0236 0.0236 0.0234 0.0242 0.0244 0.0244 0.3372";
22 "0.0487 0.0432 0.0618 0.1022 0.1482 0.2256 0.0366 0.0311 0.0277 0.0258 0.0247 0.0238 0.0243 0.0243 0.0248 0.3421";
17 "0.1570 0.0776 0.1242 0.0994 0.1499 0.2299 0.0866 0.0547 0.0387 0.0309 0.0273 0.0250 0.0248 0.0247 0.0251 0.3499";
21 "0.0545 0.3443 0.6755 0.1028 0.1491 0.2270 0.0393 0.0325 0.0282 0.0261 0.0249 0.0239 0.0243 0.0243 0.0249 0.3445";
20 "0.0355 0.3432 0.6687 0.1016 0.1489 0.2267 0.0304 0.0281 0.0261 0.0249 0.0244 0.0237 0.0243 0.0243 0.0248 0.3444";
20 "0.0118 0.2890 0.5640 0.1015 0.1444 0.2191 0.0190 0.0227 0.0236 0.0237 0.0238 0.0234 0.0243 0.0244 0.0247 0.3311";
20 "0.0651 0.3316 0.6518 0.1045 0.1481 0.2252 0.0437 0.0342 0.0291 0.0265 0.0251 0.0241 0.0243 0.0244 0.0248 0.3409";
20 "0.3092 0.2119 0.4124 0.1067 0.1504 0.2288 0.1614 0.0899 0.0560 0.0393 0.0314 0.0272 0.0256 0.0253 0.0253 0.3477";
20 "0.3389 0.2613 0.5047 0.1032 0.1520 0.2328 0.1767 0.0972 0.0592 0.0409 0.0321 0.0273 0.0259 0.0253 0.0253 0.3553";
21 "0.3372 0.1500 0.2829 0.1023 0.1482 0.2256 0.1758 0.0968 0.0591 0.0408 0.0321 0.0273 0.0259 0.0254 0.0253 0.3415";
19 "0.3373 0.3534 0.6922 0.1010 0.1448 0.2198 0.1759 0.0967 0.0591 0.0409 0.0322 0.0273 0.0259 0.0254 0.0253 0.3319";
20 "0.3396 0.3532 0.6915 0.1002 0.1441 0.2184 0.1770 0.0975 0.0595 0.0410 0.0321 0.0273 0.0259 0.0254 0.0253 0.3295";
20 "0.3396 0.1635 0.3122 0.1008 0.1443 0.2187 0.1770 0.0974 0.0595 0.0409 0.0321 0.0273 0.0259 0.0254 0.0253 0.3300";
20 "0.3785 0.3258 0.6318 0.1054 0.1566 0.2414 0.1944 0.1062 0.0632 0.0429 0.0331 0.0282 0.0262 0.0254 0.0253 0.3707";
22 "0.3731 0.3544 0.6936 0.1061 0.1544 0.2368 0.1924 0.1054 0.0631 0.0430 0.0331 0.0282 0.0262 0.0254 0.0253 0.3626";
18 "0.3595 0.0530 0.0741 0.1033 0.1554 0.2397 0.1841 0.1016 0.0612 0.0419 0.0326 0.0280 0.0260 0.0254 0.0253 0.3619";
20 "0.2261 0.3536 0.6933 0.1079 0.1571 0.2419 0.1223 0.0714 0.0472 0.0352 0.0294 0.0261 0.0251 0.0251 0.0251 0.3699";
20 "0.2995 0.3528 0.6921 0.1068 0.1553 0.2379 0.1575 0.0886 0.0553 0.0391 0.0313 0.0272 0.0259 0.0253 0.0253 0.3643";
20 "0.3681 0.3529 0.6912 0.1063 0.1546 0.2371 0.1903 0.1044 0.0624 0.0427 0.0331 0.0282 0.0262 0.0254 0.0253 0.3628";
20 "0.2642 0.2068 0.3936 0.1052 0.1537 0.2355 0.1389 0.0786 0.0507 0.0367 0.0302 0.0265 0.0253 0.0251 0.0250 0.3555";
20 "0.2976 0.1397 0.2577 0.1061 0.1544 0.2367 0.1555 0.0867 0.0546 0.0386 0.0310 0.0271 0.0255 0.0253 0.0253 0.3610";
20 "0.1133 0.1115 0.2028 0.1049 0.1499 0.2289 0.0675 0.0455 0.0344 0.0292 0.0265 0.0247 0.0247 0.0248 0.0251 0.3493";
21 "0.1834 0.0422 0.0603 0.1016 0.1464 0.2220 0.1023 0.0625 0.0431 0.0333 0.0287 0.0258 0.0250 0.0250 0.0251 0.3356";
20 "0.3183 0.0236 0.0181 0.1001 0.1450 0.2200 0.1663 0.0919 0.0568 0.0399 0.0313 0.0273 0.0258 0.0254 0.0253 0.3326";
19 "0.1286 0.1995 0.3838 0.0994 0.1437 0.2179 0.0737 0.0491 0.0363 0.0299 0.0267 0.0248 0.0247 0.0247 0.0249 0.3287";
20 "0.0575 0.1955 0.3772 0.0994 0.1433 0.2169 0.0414 0.0332 0.0286 0.0262 0.0250 0.0239 0.0244 0.0244 0.0247 0.3279";
21 "0.3131 0.2699 0.5228 0.0990 0.1442 0.2191 0.1631 0.0905 0.0562 0.0393 0.0313 0.0271 0.0255 0.0253 0.0253 0.3310";
20 "0.3193 0.2659 0.5184 0.1018 0.1447 0.2190 0.1668 0.0922 0.0570 0.0397 0.0316 0.0272 0.0255 0.0253 0.0253 0.3306";
20 "0.3394 0.2561 0.4941 0.1005 0.1449 0.2202 0.1768 0.0973 0.0593 0.0409 0.0320 0.0273 0.0259 0.0253 0.0253 0.3328";
19 "0.3598 0.1376 0.2521 0.1017 0.1514 0.2321 0.1863 0.1021 0.0614 0.0419 0.0324 0.0276 0.0260 0.0254 0.0253 0.3548";
20 "0.3652 0.1619 0.3084 0.1054 0.1529 0.2343 0.1887 0.1034 0.0620 0.0422 0.0326 0.0278 0.0261 0.0254 0.0253 0.3602";
17 "0.3793 0.2031 0.3862 0.1078 0.1569 0.2417 0.1946 0.1065 0.0634 0.0429 0.0330 0.0280 0.0261 0.0253 0.0253 0.3694";
24 "0.3641 0.3283 0.6412 0.1052 0.1505 0.2298 0.1885 0.1032 0.0620 0.0421 0.0325 0.0278 0.0261 0.0254 0.0253 0.3521";
20 "0.3835 0.0510 0.0763 0.1073 0.1583 0.2442 0.1967 0.1074 0.0639 0.0433 0.0332 0.0282 0.0262 0.0254 0.0253 0.3782";
20 "0.4020 0.3542 0.6932 0.1126 0.1648 0.2552 0.2051 0.1117 0.0660 0.0442 0.0336 0.0282 0.0262 0.0254 0.0253 0.3896";
19 "0.3470 0.3536 0.6921 0.1008 0.1447 0.2187 0.1804 0.0990 0.0601 0.0410 0.0321 0.0273 0.0256 0.0254 0.0253 0.3294";
19 "0.3595 0.3494 0.6858 0.1032 0.1483 0.2256 0.1863 0.1022 0.0617 0.0421 0.0324 0.0276 0.0260 0.0254 0.0253 0.3415";
22 "0.3902 0.3548 0.6939 0.1071 0.1557 0.2409 0.2005 0.1093 0.0648 0.0438 0.0333 0.0281 0.0262 0.0254 0.0255 0.3798";
20 "0.4267 0.3527 0.6912 0.1196 0.1738 0.2703 0.2182 0.1179 0.0686 0.0458 0.0342 0.0283 0.0262 0.0254 0.0254 0.4227";
21 "0.4146 0.3553 0.6952 0.1156 0.1697 0.2638 0.2118 0.1149 0.0673 0.0448 0.0341 0.0283 0.0262 0.0254 0.0253 0.4031";
18 "0.4152 0.2078 0.3971 0.1143 0.1702 0.2647 0.2123 0.1151 0.0674 0.0450 0.0339 0.0284 0.0262 0.0254 0.0254 0.3843";
21 "0.3694 0.3171 0.6231 0.1110 0.1572 0.2410 0.1905 0.1045 0.0630 0.0427 0.0330 0.0281 0.0262 0.0253 0.0253 0.3648";
21 "0.4944 0.1425 0.2663 0.1409 0.2078 0.3245 0.2527 0.1340 0.0752 0.0490 0.0359 0.0293 0.0266 0.0255 0.0255 0.5047";
20 "0.4870 0.1030 0.1853 0.1377 0.2047 0.3196 0.2483 0.1321 0.0742 0.0486 0.0358 0.0293 0.0264 0.0254 0.0255 0.4990";
20 "0.4726 0.1715 0.3279 0.1387 0.2068 0.3223 0.2386 0.1271 0.0722 0.0470 0.0349 0.0288 0.0262 0.0253 0.0254 0.4904";
20 "0.5179 0.3504 0.6856 0.1480 0.2205 0.3466 0.2654 0.1400 0.0779 0.0504 0.0367 0.0295 0.0267 0.0255 0.0256 0.5443";
20 "0.5118 0.3567 0.6980 0.1461 0.2202 0.3471 0.2588 0.1372 0.0769 0.0494 0.0364 0.0297 0.0270 0.0256 0.0256 0.5303";
20 "0.2426 0.3554 0.6966 0.1315 0.1957 0.3053 0.1306 0.0759 0.0491 0.0360 0.0298 0.0264 0.0253 0.0250 0.0253 0.4765";
42 "0.5489 0.3378 0.6589 0.1522 0.2312 0.3659 0.2812 0.1477 0.0819 0.0520 0.0372 0.0302 0.0272 0.0260 0.0261 0.5745";
18 "0.5417 0.0333 0.0380 0.1511 0.2290 0.3622 0.2773 0.1454 0.0809 0.0518 0.0371 0.0303 0.0272 0.0260 0.0260 0.5683";
20 "0.5563 0.3162 0.6156 0.1533 0.2332 0.3696 0.2849 0.1494 0.0823 0.0524 0.0375 0.0302 0.0271 0.0259 0.0261 0.5805";
20 "0.4704 0.3548 0.6964 0.1519 0.2294 0.3584 0.2442 0.1308 0.0740 0.0485 0.0356 0.0293 0.0267 0.0256 0.0256 0.5571";
17 "0.4683 0.3560 0.6984 0.1542 0.2342 0.3688 0.2427 0.1297 0.0735 0.0482 0.0356 0.0293 0.0267 0.0256 0.0259 0.5756";
23 "0.5622 0.3586 0.7003 0.1568 0.2388 0.3808 0.2878 0.1508 0.0828 0.0525 0.0378 0.0302 0.0272 0.0260 0.0262 0.5993";
20 "0.5474 0.1498 0.2834 0.1569 0.2354 0.3730 0.2804 0.1471 0.0816 0.0520 0.0374 0.0302 0.0271 0.0259 0.0260 0.5864";
20 "0.5523 0.0194 0.0093 0.1544 0.2354 0.3736 0.2829 0.1485 0.0819 0.0519 0.0372 0.0302 0.0272 0.0258 0.0261 0.5875";
20 "0.5484 0.2392 0.4645 0.1568 0.2332 0.3688 0.2808 0.1476 0.0817 0.0520 0.0374 0.0302 0.0271 0.0258 0.0260 0.5795";
19 "0.5600 0.1100 0.1996 0.1558 0.2364 0.3757 0.2868 0.1505 0.0830 0.0527 0.0378 0.0303 0.0272 0.0260 0.0262 0.5916";
8 "0.5681 0.1845 0.3562 0.1610 0.2393 0.3808 0.2914 0.1527 0.0841 0.0531 0.0380 0.0303 0.0272 0.0261 0.0262 0.6002";
33 "0.5770 0.3575 0.6994 0.1587 0.2404 0.3842 0.2959 0.1550 0.0850 0.0537 0.0381 0.0303 0.0272 0.0260 0.0262 0.6054";
5 "0.5705 0.2580 0.4973 0.1553 0.2384 0.3807 0.2926 0.1532 0.0840 0.0531 0.0380 0.0302 0.0272 0.0260 0.0262 0.6010";
35 "0.5791 0.3583 0.6999 0.1579 0.2408 0.3849 0.2972 0.1555 0.0853 0.0537 0.0380 0.0303 0.0272 0.0261 0.0262 0.6080";
21 "0.5775 0.3053 0.5993 0.1596 0.2410 0.3848 0.2964 0.1553 0.0852 0.0538 0.0382 0.0303 0.0272 0.0261 0.0262 0.6081";
19 "0.5725 0.3478 0.6790 0.1569 0.2392 0.3813 0.2937 0.1539 0.0845 0.0535 0.0380 0.0303 0.0272 0.0262 0.0262 0.6013";
24 "0.5705 0.0585 0.0906 0.1570 0.2395 0.3829 0.2925 0.1533 0.0841 0.0530 0.0380 0.0303 0.0272 0.0261 0.0262 0.6041";
17 "0.5766 0.2591 0.5052 0.1613 0.2411 0.3851 0.2959 0.1550 0.0850 0.0537 0.0381 0.0303 0.0273 0.0261 0.0262 0.6086";
19 "0.5887 0.3589 0.7011 0.1604 0.2455 0.3924 0.3018 0.1581 0.0869 0.0546 0.0385 0.0303 0.0273 0.0262 0.0262 0.6209";
20 "0.5877 0.3007 0.5844 0.1603 0.2456 0.3925 0.3013 0.1577 0.0867 0.0543 0.0385 0.0303 0.0273 0.0262 0.0262 0.6218";
21 "0.5875 0.3594 0.7019 0.1601 0.2450 0.3914 0.3012 0.1576 0.0868 0.0545 0.0383 0.0303 0.0272 0.0262 0.0262 0.6199";
18 "0.5992 0.3600 0.7030 0.1620 0.2484 0.3975 0.3068 0.1603 0.0879 0.0547 0.0389 0.0304 0.0273 0.0262 0.0262 0.6331";
22 "0.5994 0.3609 0.7046 0.1620 0.2487 0.3980 0.3068 0.1605 0.0879 0.0547 0.0389 0.0303 0.0272 0.0262 0.0262 0.6331";
19 "0.5849 0.1632 0.3097 0.1598 0.2449 0.3913 0.2998 0.1571 0.0864 0.0541 0.0383 0.0303 0.0272 0.0262 0.0262 0.6190";
21 "0.3202 0.1010 0.1846 0.1382 0.2072 0.3230 0.1693 0.0947 0.0575 0.0403 0.0319 0.0273 0.0258 0.0251 0.0254 0.5024";
20 "0.4233 0.0853 0.1520 0.1452 0.2157 0.3382 0.2187 0.1179 0.0685 0.0455 0.0343 0.0286 0.0264 0.0254 0.0256 0.5294";
19 "0.5151 0.2602 0.4955 0.1478 0.2292 0.3630 0.2637 0.1389 0.0772 0.0499 0.0363 0.0294 0.0267 0.0255 0.0259 0.5705";
21 "0.2983 0.0189 0.0079 0.1342 0.2005 0.3128 0.1574 0.0889 0.0552 0.0389 0.0311 0.0271 0.0256 0.0250 0.0254 0.4874";
20 "0.5358 0.0317 0.0358 0.1535 0.2326 0.3683 0.2744 0.1439 0.0801 0.0514 0.0371 0.0302 0.0272 0.0259 0.0262 0.5787";
20 "0.4628 0.3591 0.7010 0.1515 0.2299 0.3653 0.2367 0.1264 0.0720 0.0475 0.0352 0.0291 0.0264 0.0254 0.0261 0.5775";
20 "0.5266 0.2075 0.3962 0.1536 0.2349 0.3735 0.2671 0.1410 0.0787 0.0504 0.0366 0.0298 0.0269 0.0259 0.0261 0.5720";
20 "0.2107 0.2516 0.4904 0.1338 0.2002 0.3096 0.1152 0.0695 0.0457 0.0343 0.0289 0.0260 0.0251 0.0247 0.0253 0.4455";
40 "0.5596 0.3173 0.6152 0.1539 0.2371 0.3781 0.2865 0.1503 0.0828 0.0525 0.0377 0.0302 0.0272 0.0260 0.0261 0.5955";
21 "0.5610 0.3592 0.7015 0.1555 0.2366 0.3766 0.2873 0.1505 0.0829 0.0527 0.0378 0.0303 0.0272 0.0261 0.0262 0.5933";
19 "0.5363 0.1937 0.3639 0.1532 0.2360 0.3760 0.2746 0.1441 0.0801 0.0512 0.0370 0.0299 0.0270 0.0259 0.0260 0.5919";
21 "0.5593 0.3389 0.6652 0.1580 0.2367 0.3760 0.2865 0.1504 0.0830 0.0527 0.0380 0.0303 0.0272 0.0261 0.0262 0.5919";
20 "0.5643 0.3587 0.7006 0.1554 0.2368 0.3770 0.2892 0.1515 0.0831 0.0527 0.0380 0.0303 0.0272 0.0261 0.0262 0.5936";
48 "0.5540 0.1172 0.2157 0.1549 0.2348 0.3722 0.2837 0.1491 0.0820 0.0523 0.0375 0.0302 0.0272 0.0260 0.0262 0.5852";
3 "0.5571 0.3584 0.7003 0.1547 0.2349 0.3725 0.2852 0.1497 0.0824 0.0525 0.0376 0.0302 0.0272 0.0261 0.0262 0.5853";
25 "0.5526 0.2135 0.4092 0.1515 0.2329 0.3694 0.2829 0.1485 0.0818 0.0519 0.0371 0.0302 0.0272 0.0259 0.0262 0.5804";
9 "0.5568 0.2329 0.4465 0.1530 0.2344 0.3721 0.2851 0.1497 0.0825 0.0524 0.0376 0.0302 0.0271 0.0259 0.0261 0.5852";
15 "0.5539 0.2563 0.4903 0.1513 0.2337 0.3709 0.2837 0.1489 0.0820 0.0520 0.0374 0.0302 0.0271 0.0259 0.0261 0.5823";
41 "0.5635 0.1840 0.3427 0.1526 0.2364 0.3769 0.2887 0.1514 0.0831 0.0526 0.0377 0.0302 0.0271 0.0259 0.0261 0.5938";
19 "0.5679 0.1719 0.3174 0.1519 0.2377 0.3797 0.2912 0.1526 0.0838 0.0527 0.0377 0.0302 0.0271 0.0259 0.0261 0.5985";
20 "0.5651 0.2619 0.5071 0.1559 0.2371 0.3774 0.2898 0.1520 0.0836 0.0527 0.0378 0.0302 0.0271 0.0260 0.0261 0.5941";
22 "0.5686 0.3575 0.6983 0.1559 0.2375 0.3783 0.2915 0.1527 0.0839 0.0527 0.0380 0.0303 0.0272 0.0261 0.0262 0.5950";
26 "0.5592 0.0935 0.1629 0.1543 0.2356 0.3742 0.2863 0.1503 0.0828 0.0526 0.0377 0.0302 0.0272 0.0260 0.0261 0.5888";
17 "0.3431 0.2637 0.5076 0.1378 0.2116 0.3334 0.1782 0.0988 0.0595 0.0410 0.0321 0.0276 0.0258 0.0253 0.0256 0.5202";
17 "0.1824 0.3553 0.6965 0.1405 0.2101 0.3276 0.1005 0.0610 0.0422 0.0327 0.0282 0.0255 0.0249 0.0248 0.0254 0.5123";
20 "0.4332 0.3230 0.6267 0.1513 0.2323 0.3711 0.2184 0.1177 0.0681 0.0450 0.0339 0.0286 0.0261 0.0253 0.0250 0.4797";
19 "0.2577 0.3506 0.6855 0.1436 0.2162 0.3414 0.1377 0.0786 0.0503 0.0367 0.0302 0.0265 0.0254 0.0251 0.0258 0.5402";
19 "0.1740 0.2179 0.4164 0.1308 0.1972 0.3066 0.0972 0.0603 0.0419 0.0326 0.0281 0.0255 0.0249 0.0249 0.0250 0.4780";
20 "0.5312 0.3599 0.7028 0.1542 0.2343 0.3714 0.2721 0.1432 0.0797 0.0510 0.0370 0.0300 0.0271 0.0258 0.0262 0.5838";
17 "0.5397 0.3124 0.6080 0.1532 0.2334 0.3703 0.2764 0.1450 0.0806 0.0516 0.0370 0.0302 0.0271 0.0259 0.0262 0.5820";
8 "0.4847 0.1173 0.2198 0.1548 0.2327 0.3667 0.2510 0.1336 0.0751 0.0491 0.0359 0.0292 0.0264 0.0253 0.0253 0.5686";
37 "0.3063 0.1817 0.3453 0.1342 0.2025 0.3185 0.1615 0.0899 0.0552 0.0393 0.0313 0.0270 0.0256 0.0253 0.0264 0.5256";
18 "0.5362 0.3572 0.6982 0.1535 0.2334 0.3698 0.2747 0.1442 0.0801 0.0513 0.0370 0.0300 0.0271 0.0259 0.0262 0.5808";
20 "0.5515 0.3390 0.6554 0.1510 0.2348 0.3728 0.2823 0.1482 0.0818 0.0518 0.0370 0.0302 0.0271 0.0259 0.0262 0.5867";
40 "0.1494 0.2287 0.4345 0.1289 0.1955 0.3096 0.0824 0.0523 0.0376 0.0304 0.0271 0.0250 0.0247 0.0248 0.0249 0.4787";
23 "0.1118 0.2923 0.5698 0.1369 0.2038 0.3182 0.0660 0.0452 0.0344 0.0291 0.0264 0.0245 0.0245 0.0247 0.0253 0.4953";
17 "0.1046 0.0349 0.0418 0.1312 0.1946 0.3036 0.0647 0.0441 0.0336 0.0289 0.0264 0.0245 0.0247 0.0248 0.0256 0.4970";
21 "0.5357 0.1257 0.2284 0.1568 0.2384 0.3802 0.2743 0.1439 0.0801 0.0513 0.0370 0.0299 0.0271 0.0259 0.0262 0.5994";
19 "0.5379 0.3581 0.6994 0.1576 0.2401 0.3840 0.2755 0.1444 0.0803 0.0515 0.0370 0.0302 0.0272 0.0259 0.0262 0.6060";
20 "0.5532 0.2375 0.4594 0.1560 0.2389 0.3812 0.2834 0.1488 0.0820 0.0521 0.0374 0.0302 0.0272 0.0260 0.0262 0.6010";
22 "0.5540 0.0188 0.0078 0.1560 0.2382 0.3798 0.2836 0.1491 0.0819 0.0523 0.0374 0.0303 0.0272 0.0261 0.0262 0.5985";
19 "0.5592 0.2538 0.4954 0.1566 0.2386 0.3802 0.2864 0.1503 0.0829 0.0526 0.0376 0.0300 0.0271 0.0260 0.0262 0.5992";
20 "0.5609 0.2238 0.4299 0.1564 0.2386 0.3803 0.2873 0.1507 0.0829 0.0526 0.0377 0.0300 0.0271 0.0260 0.0261 0.5996";
20 "0.5631 0.3569 0.6988 0.1574 0.2386 0.3801 0.2886 0.1514 0.0830 0.0527 0.0380 0.0303 0.0272 0.0261 0.0262 0.5986";
21 "0.5627 0.3594 0.7022 0.1559 0.2375 0.3786 0.2884 0.1513 0.0830 0.0527 0.0380 0.0303 0.0272 0.0261 0.0262 0.5953";
16 "0.5602 0.3584 0.7003 0.1552 0.2364 0.3760 0.2869 0.1504 0.0829 0.0527 0.0380 0.0303 0.0272 0.0262 0.0262 0.5920";
23 "0.5638 0.3589 0.7011 0.1559 0.2373 0.3781 0.2890 0.1514 0.0830 0.0527 0.0380 0.0303 0.0272 0.0261 0.0262 0.5959";
20 "0.5590 0.1152 0.2108 0.1577 0.2375 0.3780 0.2863 0.1503 0.0828 0.0526 0.0376 0.0302 0.0271 0.0260 0.0261 0.5952";
20 "0.5570 0.1016 0.1757 0.1541 0.2365 0.3763 0.2851 0.1496 0.0823 0.0523 0.0374 0.0302 0.0271 0.0259 0.0261 0.5925";
21 "0.5579 0.0356 0.0427 0.1553 0.2366 0.3769 0.2856 0.1500 0.0827 0.0526 0.0376 0.0303 0.0272 0.0259 0.0262 0.5933";
17 "0.5618 0.2211 0.4194 0.1524 0.2364 0.3766 0.2879 0.1509 0.0829 0.0525 0.0376 0.0300 0.0271 0.0259 0.0261 0.5935";
22 "0.5659 0.1013 0.1865 0.1614 0.2392 0.3808 0.2901 0.1521 0.0836 0.0529 0.0380 0.0302 0.0272 0.0260 0.0262 0.6007";
20 "0.5560 0.0396 0.0505 0.1550 0.2364 0.3754 0.2846 0.1494 0.0822 0.0523 0.0375 0.0302 0.0271 0.0259 0.0262 0.5910";
21 "0.5517 0.0419 0.0557 0.1543 0.2349 0.3727 0.2825 0.1485 0.0819 0.0520 0.0372 0.0302 0.0272 0.0259 0.0262 0.5864";
20 "0.5540 0.0889 0.1565 0.1585 0.2365 0.3750 0.2838 0.1491 0.0823 0.0523 0.0375 0.0302 0.0271 0.0259 0.0262 0.5917";
19 "0.5594 0.1054 0.1886 0.1563 0.2373 0.3780 0.2864 0.1503 0.0828 0.0524 0.0375 0.0302 0.0271 0.0259 0.0261 0.5950";
20 "0.0918 0.3017 0.5899 0.1215 0.1785 0.2762 0.0575 0.0409 0.0324 0.0278 0.0258 0.0244 0.0244 0.0245 0.0253 0.4393";
21 "0.4893 0.0331 0.0372 0.1531 0.2346 0.3725 0.2506 0.1330 0.0747 0.0488 0.0358 0.0292 0.0264 0.0254 0.0260 0.5855";
20 "0.5074 0.3005 0.5830 0.1554 0.2368 0.3770 0.2598 0.1370 0.0764 0.0496 0.0361 0.0294 0.0266 0.0255 0.0261 0.5937";
20 "0.5516 0.1085 0.1994 0.1604 0.2384 0.3793 0.2825 0.1486 0.0822 0.0523 0.0375 0.0302 0.0271 0.0259 0.0262 0.5977";
20 "0.1262 0.3446 0.6689 0.1250 0.1874 0.2986 0.0733 0.0475 0.0353 0.0294 0.0265 0.0248 0.0247 0.0249 0.0260 0.4899";
20 "0.1823 0.0225 0.0145 0.1339 0.1999 0.3189 0.1015 0.0608 0.0413 0.0325 0.0280 0.0254 0.0249 0.0249 0.0261 0.5233";
20 "0.2826 0.3379 0.6661 0.1485 0.2158 0.3372 0.1467 0.0833 0.0526 0.0376 0.0304 0.0267 0.0255 0.0251 0.0256 0.5215";
22 "0.3462 0.0176 0.0081 0.1475 0.2223 0.3450 0.1807 0.1008 0.0602 0.0415 0.0326 0.0277 0.0258 0.0250 0.0253 0.5203";
18 "0.5192 0.0187 0.0079 0.1552 0.2364 0.3760 0.2660 0.1403 0.0780 0.0504 0.0367 0.0297 0.0269 0.0256 0.0262 0.5925";
20 "0.4190 0.0190 0.0077 0.1533 0.2332 0.3713 0.2147 0.1159 0.0675 0.0452 0.0341 0.0284 0.0262 0.0254 0.0262 0.5869";
20 "0.5372 0.1195 0.2215 0.1576 0.2361 0.3744 0.2752 0.1445 0.0803 0.0514 0.0371 0.0300 0.0270 0.0258 0.0261 0.5891";
17 "0.5468 0.0886 0.1520 0.1553 0.2365 0.3764 0.2799 0.1469 0.0813 0.0519 0.0372 0.0302 0.0271 0.0258 0.0262 0.5928";
25 "0.5512 0.1041 0.1775 0.1504 0.2357 0.3754 0.2821 0.1482 0.0819 0.0519 0.0371 0.0300 0.0271 0.0258 0.0261 0.5914";
18 "0.5513 0.0414 0.0541 0.1550 0.2365 0.3766 0.2824 0.1485 0.0819 0.0520 0.0371 0.0303 0.0272 0.0256 0.0262 0.5932";
23 "0.5529 0.0525 0.0794 0.1564 0.2367 0.3768 0.2832 0.1487 0.0820 0.0521 0.0372 0.0303 0.0269 0.0254 0.0260 0.5932";
17 "0.5601 0.0560 0.0853 0.1563 0.2388 0.3809 0.2869 0.1505 0.0830 0.0527 0.0380 0.0303 0.0271 0.0255 0.0261 0.6007";
19 "0.5610 0.0918 0.1604 0.1564 0.2384 0.3803 0.2874 0.1508 0.0831 0.0527 0.0376 0.0303 0.0272 0.0258 0.0261 0.5992";
21 "0.5670 0.3470 0.6822 0.1590 0.2394 0.3816 0.2908 0.1524 0.0840 0.0530 0.0380 0.0303 0.0272 0.0256 0.0261 0.6018";
20 "0.5704 0.2671 0.5147 0.1558 0.2392 0.3824 0.2926 0.1532 0.0841 0.0532 0.0380 0.0303 0.0271 0.0256 0.0260 0.6052";
21 "0.5770 0.1796 0.3401 0.1587 0.2420 0.3870 0.2961 0.1550 0.0851 0.0537 0.0381 0.0303 0.0272 0.0259 0.0261 0.6116";
20 "0.5640 0.2650 0.5103 0.1566 0.2371 0.3774 0.2891 0.1518 0.0835 0.0530 0.0380 0.0303 0.0272 0.0259 0.0262 0.5936";
19 "0.5568 0.0326 0.0369 0.1547 0.2355 0.3737 0.2851 0.1497 0.0824 0.0526 0.0377 0.0302 0.0272 0.0258 0.0261 0.5876";
20 "0.5560 0.1159 0.2075 0.1544 0.2348 0.3725 0.2847 0.1496 0.0823 0.0525 0.0375 0.0302 0.0272 0.0260 0.0262 0.5858";
20 "0.5633 0.3573 0.6982 0.1550 0.2361 0.3748 0.2889 0.1514 0.0830 0.0527 0.0380 0.0303 0.0272 0.0260 0.0262 0.5895";
21 "0.5585 0.1699 0.3219 0.1553 0.2351 0.3730 0.2860 0.1502 0.0827 0.0526 0.0376 0.0302 0.0271 0.0260 0.0261 0.5867";
21 "0.5539 0.0239 0.0181 0.1541 0.2349 0.3727 0.2836 0.1491 0.0820 0.0520 0.0374 0.0302 0.0272 0.0260 0.0262 0.5859";
19 "0.5522 0.0435 0.0599 0.1544 0.2343 0.3713 0.2827 0.1486 0.0820 0.0520 0.0372 0.0303 0.0272 0.0261 0.0262 0.5833";
